Compound_ID,Protein_ID,Label
439742,O15303,0
17754396,O15303,0
9868452,O15303,0
10214,O15303,0
10255622,O15303,0
445062,O15303,0
10282223,O15303,0
25006684,O15303,0
2352168,O15303,0
2780,O15303,0
56947060,Q14831,0
54727972,Q14831,0
53387034,Q14831,0
24963035,Q14831,0
46937048,Q14831,0
16147,Q14831,0
117072556,Q14831,0
4332683,Q14831,0
5041,Q14831,0
DB14487,Q14831,0
53232,Q14831,0
45268539,Q14831,0
501391,Q14831,0
44629555,Q14831,0
1549008,Q14831,0
47811,Q14831,0
134813899,Q14831,0
5281804,Q14831,0
5803,Q14831,0
49866787,Q14831,0
3677,O00222,0
6505803,O00222,0
DB06479,O00222,0
6314,O00222,0
25113126,O00222,0
5497171,O00222,0
448942,O00222,0
24764487,O00222,0
9811611,O00222,0
131907,O00222,0
32778,O00222,0
9893453,O00222,0
9936230,O00222,0
60138149,O00222,0
359,O00222,0
10708341,P48506,0
5280939,P48506,0
190816,P48507,0
DB05993,P48507,0
56844015,Q16878,0
72551298,Q16878,0
137321158,P48637,0
72287,P48637,0
16130395,P48637,0
123794,P48637,0
5712057,P48637,0
118426108,P48637,0
5288635,P48637,0
3748,P16455,0
447622,P16455,0
11964458,P16455,0
54575456,P16455,0
1301094,P16455,0
135564527,P16455,0
91971266,P16455,0
60560,P49589,0
4630909,Q9BZV2,0
610479,Q9BZV2,0
46209133,Q9HA77,0
6918141,P11177,0
11364421,P11177,0
5026,P14618,0
1882365,P14618,0
9887812,P14618,0
1015,P14618,0
57334219,P14618,0
1548953,P14618,0
10223146,P14618,0
4585,P14618,0
16062593,P14618,0
40428878,P14618,0
9807249,P14618,0
3440,P14618,0
135564628,P30613,0
6918155,P30613,0
4630909,P30613,0
4168,O15403,0
5066134,P36021,0
2296132,O15374,0
5865,O95907,0
46936871,O15375,0
181976,O60669,0
131704266,O60669,0
5288240,O60669,0
46174140,O15427,0
21081761,P53985,0
444727,P53985,0
54682505,P53985,0
46943432,P53985,0
5480431,P11498,0
16725048,P11498,0
5326979,P11498,0
5282443,O60391,0
114756,O60391,0
11192346,O60391,0
16040279,O60391,0
14611919,O60391,0
6445226,O60391,0
11259583,O60391,0
151194,O60391,0
3000479,O60391,0
135398744,O60391,0
172198,O60391,0
73755227,O60391,0
449633,O60391,0
132999,O60391,0
DB05552,O60391,0
46946406,O60391,0
9839317,O60391,0
25192022,O60391,0
11443029,O60391,0
4541,O60391,0
1261822,O60391,0
164415,O60391,0
57469,O60391,0
5288998,O60391,0
21909,O60391,0
10065953,O60391,0
1204,O60391,0
5666,P23415,0
46891047,P23415,0
71656212,P23415,0
123920,P23415,0
17754035,P23415,0
68210102,P23415,0
72271,P23415,0
11751549,P23415,0
123773279,P23415,0
178024,P23415,0
70682637,P23415,0
4746,P23415,0
5002,P23415,0
447234,P23415,0
3969,P23415,0
137319710,P23415,0
25075991,P23415,0
24754472,P23415,0
137319713,P23415,0
656637,P23415,0
10429215,P23415,0
102614,P23415,0
5355,P23415,0
73755200,P23415,0
11481186,P23415,0
121417,P23415,0
59634741,P23415,0
229295,P23415,0
289085,P23415,0
11354367,P23415,0
4615193,P23415,0
9823886,P23415,0
9936230,P23415,0
449118,P23415,0
71475839,P23415,0
5311373,P23415,0
3957,P23415,0
446676,P23415,0
47279808,P23415,0
60921,O75311,0
449051,O75311,0
44370656,O75311,0
448524,O75311,0
78323835,O75311,0
134436906,O75311,0
170345,O75311,0
2342,O75311,0
18177377,O75311,0
10062718,O75311,0
23928102,O75311,0
DB11429,O75311,0
35375,O75311,0
3637,O75311,0
17753992,O75311,0
445228,O75311,0
9969021,O75311,0
5538,O75311,0
56841653,Q14330,0
1862,Q14330,0
448503,Q14330,0
11994011,Q14330,0
56962337,Q14330,0
44358908,Q14330,0
4630909,Q14330,0
86277838,Q14330,0
156320,Q14330,0
49659,Q14330,0
2044,P48167,0
446320,P48167,0
6102708,P48167,0
9805430,P48167,0
63016,P48167,0
5462348,P48167,0
135398510,P48167,0
6857686,P48167,0
134611898,P48167,0
11357504,P48167,0
24832022,P48167,0
53297461,P48167,0
667493,P48167,0
5283052,P48167,0
68657,P48167,0
2296132,P48167,0
131952892,P50440,0
73754999,P50440,0
11840955,P50440,0
9938311,P50440,0
443408,P50440,0
4418,P50440,0
23585443,Q14749,0
3033538,Q14749,0
4369497,Q14749,0
60814,Q14749,0
24864082,Q7Z2H8,0
6420149,Q7Z2H8,0
86707828,Q7Z2H8,0
73755093,Q7Z2H8,0
156309,Q7Z2H8,0
91623361,Q7Z2H8,0
6917793,P23416,0
DB11274,P23416,0
478573,P23416,0
49843517,P23416,0
15951529,P23416,0
6915944,P23416,0
445824,P23416,0
4630909,P23416,0
164286,P23416,0
24752844,P23416,0
40973,P23416,0
3393,P23416,0
17473,P23416,0
207841,P23416,0
42627296,P23416,0
10014835,P23416,0
11307323,P23416,0
107780,P23416,0
11954322,P23416,0
445639,P23416,0
445824,P23416,0
3610,P23416,0
54695534,P48067,0
23699544,P48067,0
5003498,P48067,0
135445761,P48067,0
132427688,P48067,0
DB13074,P48067,0
25130065,P48067,0
46182736,P48067,0
11173546,P48067,0
15983988,P48067,0
11494891,P48067,0
9956189,P48067,0
20055507,P48067,0
204106,P48067,0
9918079,P41250,0
131801163,P23434,0
6440764,P23434,0
443406,P23434,0
16129582,Q14032,0
1858,Q6IB77,0
24180125,Q8WU03,0
73896915,Q969I3,0
25023896,Q9H598,0
86277837,Q9H598,0
39562,Q9P0Z9,0
71177,Q9Y345,0
9809715,Q9Y345,0
1948,Q9Y345,0
DB14538,Q9Y345,0
9948102,Q05586,0
DB06420,Q05586,0
16757525,Q05586,0
25222038,Q05586,0
14827778,Q05586,0
10313386,Q05586,0
9952396,Q05586,0
136034475,Q05586,0
4106,Q05586,0
6005,Q05586,0
4635864,Q05586,0
71412,Q05586,0
3033821,Q05586,0
4073054,Q05586,0
9796590,Q05586,0
11531745,Q05586,0
2828334,Q05586,0
2084,Q05586,0
6420039,Q05586,0
3085218,Q05586,0
5282183,Q05586,0
6834,Q05586,0
102614,Q05586,0
46936435,Q05586,0
24812720,Q05586,0
73755043,Q05586,0
135413545,Q05586,0
445646,Q05586,0
439691,Q05586,0
3336,Q05586,0
446967,Q05586,0
5282237,Q05586,0
4067175,Q05586,0
104769,Q05586,0
22314173,Q05586,0
9953769,Q05586,0
9889212,Q05586,0
10071196,Q05586,0
49866787,Q05586,0
135410875,Q05586,0
6852147,Q05586,0
23663628,Q05586,0
449242,Q05586,0
53320668,Q05586,0
444390,Q05586,0
73755079,Q05586,0
11622683,Q05586,0
73755176,Q05586,0
447315,Q05586,0
DB14581,Q05586,0
443874,Q05586,0
135413502,Q05586,0
72547959,Q05586,0
9872389,Q05586,0
1549781,Q05586,0
5282409,Q05586,0
4073054,Q05586,0
91274,Q05586,0
9843206,Q05586,0
46861584,Q05586,0
122173919,Q05586,0
5288238,Q05586,0
9810112,Q05586,0
5326886,Q05586,0
50893,Q05586,0
656965,Q05586,0
9864881,Q05586,0
11840927,Q05586,0
4888,Q05586,0
99478,Q05586,0
9978312,Q05586,0
4162,Q05586,0
43149,Q05586,0
3673,Q05586,0
11561674,Q05586,0
44516953,Q05586,0
72006,Q13224,0
6918262,Q13224,0
5326967,Q13224,0
2749,Q13224,0
8695,Q13224,0
6433584,Q13224,0
3058738,Q13224,0
6914626,Q13224,0
9870520,Q13224,0
39147,Q13224,0
5281897,Q13224,0
5485193,Q13224,0
24851689,Q13224,0
1082,Q13224,0
23663942,Q13224,0
10296883,Q13224,0
1253361,Q13224,0
92136227,Q13224,0
253602,Q13224,0
5702162,Q13224,0
644241,Q13224,0
5289348,Q13224,0
5362124,Q13224,0
30843,Q13224,0
61503,Q13224,0
5694,Q13224,0
135522368,Q13224,0
DB04974,Q13224,0
137321145,Q13224,0
25151504,Q13224,0
15487887,Q13224,0
447110,Q13224,0
393594,Q13224,0
656953,Q13224,0
444732,Q13224,0
15602701,Q13224,0
5287991,Q13224,0
DB14001,Q13224,0
45380979,Q13224,0
11560568,Q13224,0
73755062,Q13224,0
DB14540,Q13224,0
11963552,Q13224,0
46241268,Q13224,0
5312137,Q13224,0
9878913,Q13224,0
20313,Q13224,0
6603931,Q13224,0
1367095,Q13224,0
10437018,Q13224,0
25080282,Q13224,0
71580330,Q13224,0
23653507,Q13224,0
53297478,Q13224,0
445114,Q13224,0
689043,Q13224,0
213056,Q13224,0
9805004,Q13224,0
13676604,Q13224,0
3035850,Q13224,0
9549223,Q13224,0
448974,Q13224,0
216466,Q13224,0
5282545,Q13224,0
4735,Q13224,0
10174505,Q13224,0
24808499,Q13224,0
59190723,Q13224,0
54891,Q13224,0
656730,Q13224,0
446662,Q13224,0
91668547,Q13224,0
27854,Q13224,0
91820689,Q13224,0
10197984,Q13224,0
4543,Q13224,0
1204,Q13224,0
121892,Q13224,0
440210,Q13224,0
5282428,Q13224,0
71722059,Q13224,0
383414,Q13224,0
9884685,Q13224,0
5311029,Q13224,0
9854289,Q13224,0
5362417,Q13224,0
636399,Q13224,0
5721470,Q13224,0
24941258,Q13224,0
91754554,Q13224,0
139030518,Q13224,0
654376,Q13224,0
86677874,Q13224,0
DB06420,Q13224,0
DB06409,O15399,0
9939865,O15399,0
5288259,O15399,0
69669724,O15399,0
1889,O15399,0
448979,O15399,0
2063,O15399,0
119192,O15399,0
6918176,O15399,0
5280493,O15399,0
51763,O15399,0
23724801,O15399,0
89670174,O15399,0
9928284,O15399,0
10026,O15399,0
49846579,O15399,0
11655119,O15399,0
16750074,O15399,0
644013,O15399,0
5005498,O15399,0
9865421,O15399,0
72886,O15399,0
4029677,O15399,0
5327123,O15399,0
441480,O15399,0
73755196,O15399,0
6438353,O15399,0
44381306,O15399,0
15953860,O15399,0
72037,O15399,0
15953860,O15399,0
71577426,O15399,0
55472,O15399,0
136845841,O15399,0
6324614,O15399,0
9803963,O15399,0
44129621,O15399,0
42634627,O15399,0
11954381,O15399,0
23653514,O15399,0
3033,O15399,0
1734,O15399,0
5994,O15399,0
44580457,O15399,0
44598833,O15399,0
6321389,O15399,0
5311398,O15399,0
15571093,O15399,0
10403687,O15399,0
5282504,O15399,0
24776445,O15399,0
9237,O15399,0
53326807,O15399,0
10296414,O15399,0
89792952,O15399,0
3487,O15399,0
10032648,O15399,0
5310954,O15399,0
5288251,O15399,0
5733,O15399,0
6433122,O15399,0
170345,O15399,0
73437646,O15399,0
91623356,O15399,0
DB14568,O15399,0
DB13967,O15399,0
656957,O15399,0
77992,O15399,0
56947075,O15399,0
3038525,O15399,0
5282449,O15399,0
24759,O15399,0
9687,O15399,0
177990,O15399,0
9934347,O15399,0
2427,O15399,0
443980,O15399,0
5281224,O15399,0
44179,O15399,0
5310954,O15399,0
444499,O15399,0
131709240,O15399,0
117607904,O15399,0
10267580,Q5T6X5,0
5289547,Q5T6X5,0
10635,Q5T6X5,0
73755059,Q5T6X5,0
1301094,Q5T6X5,0
446167,Q5T6X5,0
9804302,Q5T6X5,0
16850,Q5T6X5,0
6917956,Q969I6,0
58525066,Q969I6,0
9801039,Q14957,0
6603915,Q14957,0
90241673,Q14957,0
53307208,Q14957,0
16131448,Q14957,0
1474853,Q14957,0
10473088,Q14957,0
132059,Q14957,0
44187367,Q14957,0
6435818,Q14957,0
124221652,Q14957,0
11960529,Q14957,0
119226,Q14957,0
71473,Q14957,0
45266502,Q14957,0
676157,Q14957,0
46911435,Q14957,0
15851,Q14957,0
445456,Q14957,0
9794014,Q14957,0
162636,Q14957,0
71171,Q14957,0
4077460,Q14957,0
58056241,Q14957,0
5288593,Q14957,0
11949646,Q14957,0
73571,Q14957,0
132345,Q14957,0
70807,Q14957,0
DB15493,Q14957,0
5353303,Q14957,0
11167118,Q14957,0
6857690,Q14957,0
60921,Q14957,0
443872,Q14957,0
4369394,Q14957,0
5287548,Q14957,0
9547909,Q14957,0
656777,Q14957,0
10071196,Q14957,0
101771,Q14957,0
3162,Q14957,0
44537963,Q14957,0
447098,Q14957,0
16122554,Q14957,0
118022791,Q14957,0
181254,Q14957,0
40704,Q14957,0
66833213,Q14957,0
139030528,Q14957,0
5997,Q14957,0
6446,Q14957,0
3385203,Q14957,0
154575,Q14957,0
5287621,Q14957,0
10184653,Q14957,0
133081960,Q14957,0
11954230,Q14957,0
123920,Q14957,0
17754078,Q14957,0
5311215,Q14957,0
23706210,Q14957,0
6437356,Q14957,0
2352168,Q14957,0
9915756,Q14957,0
445109,Q14957,0
6335412,Q14957,0
5311418,Q14957,0
5287621,Q14957,0
5289510,Q14957,0
1242,Q14957,0
11602832,Q14957,0
156422,Q14957,0
11156648,Q14957,0
62452,Q14957,0
5311416,Q14957,0
10275802,Q14957,0
DB13925,Q14957,0
16118537,Q14957,0
44814409,Q14957,0
DB06240,Q14957,0
32798,Q14957,0
24889392,Q14957,0
11282283,Q14957,0
6603703,Q12879,0
3538,Q12879,0
23724966,Q12879,0
16730275,Q12879,0
9889366,Q12879,0
448545,Q12879,0
56947016,Q12879,0
708857,Q12879,0
5289332,Q12879,0
9796181,Q12879,0
447771,Q12879,0
15942677,Q12879,0
194328,Q12879,0
10090192,Q12879,0
23645698,Q12879,0
59460354,Q12879,0
750,Q12879,0
121750,Q12879,0
444224,Q12879,0
23663977,Q12879,0
66068,Q12879,0
5280883,Q12879,0
5311504,Q12879,0
447048,Q12879,0
6433365,Q12879,0
10710647,Q12879,0
11537456,Q12879,0
155815,Q12879,0
39859,Q12879,0
131704313,Q12879,0
23724979,Q12879,0
73013684,Q12879,0
11238212,Q12879,0
1484819,Q12879,0
23681107,Q12879,0
76853680,Q12879,0
7020128,Q12879,0
6435808,Q12879,0
6918003,Q12879,0
57589985,Q12879,0
9811834,Q12879,0
71774987,Q12879,0
53321935,Q12879,0
9051,Q12879,0
9952916,Q12879,0
13373305,Q12879,0
5287845,Q12879,0
4634038,Q12879,0
118107483,Q12879,0
4369424,Q12879,0
6323490,Q12879,0
11689583,Q12879,0
25243828,Q12879,0
25181321,Q12879,0
71680039,Q12879,0
11149906,Q12879,0
31378,Q12879,0
139370810,Q12879,0
82148,Q12879,0
5870,Q12879,0
10245039,Q12879,0
127757,Q12879,0
3194,Q12879,0
46893933,Q12879,0
84019,Q12879,0
6450173,Q12879,0
5327057,Q12879,0
445561,Q12879,0
9838021,Q12879,0
73755184,Q12879,0
73755057,Q12879,0
24978486,Q12879,0
9823277,Q12879,0
46174092,Q12879,0
6104,Q12879,0
441923,Q12879,0
449013,Q12879,0
5977,Q12879,0
5330812,Q12879,0
104794,Q12879,0
52942975,Q12879,0
22833565,Q12879,0
117072558,Q12879,0
49866787,Q12879,0
25138203,Q12879,0
73896915,Q12879,0
44413322,Q12879,0
10295295,Q9UHI5,0
1372,Q9UHI5,0
17757220,P49588,0
25062766,P43007,0
447066,Q5JTZ9,0
5288651,Q9H2H9,0
68060125,Q96QD8,0
139030531,P49591,0
638024,P29475,0
24776445,P29475,0
6247,P29475,0
56947062,P29475,0
6830,P29475,0
6323220,P29475,0
6439420,P29475,0
131704295,P29475,0
5289389,P29475,0
23674746,P29475,0
596810,P29475,0
104769,P29475,0
DB13931,P29475,0
68770,P29475,0
9925544,P29475,0
DB14019,P29475,0
6102763,P29475,0
447411,P29475,0
441350,P29475,0
73755085,P29475,0
53378752,P29475,0
5287671,P29475,0
DB06660,P29475,0
9820073,P29475,0
9915743,P29475,0
68205,P29475,0
4868,P29475,0
46192505,P29475,0
65436,P29475,0
129257213,P29475,0
3748,P30043,0
134813903,P30043,0
5288641,P30043,0
122379290,P30043,0
71587534,P30043,0
6918248,P30043,0
11337722,P30043,0
23498231,P16435,0
3327,P16435,0
107715,P16435,0
68943792,Q12882,0
6951123,Q12882,0
DB06362,Q12882,0
11154555,Q12882,0
67532,Q12882,0
DB14185,Q12882,0
6918788,Q12882,0
44309732,Q12882,0
60164,Q12882,0
26534,Q12882,0
108000,Q12882,0
5311264,Q969G6,0
3712,Q969G6,0
121959,Q02127,0
208951,Q02127,0
14987,Q02127,0
170345,Q02127,0
46937118,Q02127,0
46937145,Q02127,0
9796068,Q02127,0
146089,Q02127,0
68649,Q02127,0
4336830,Q02127,0
2118,Q02127,0
2324,Q02127,0
49831411,Q02127,0
137300688,Q02127,0
DB15250,Q02127,0
4369034,Q02127,0
3033769,Q02127,0
5284402,Q02127,0
6431825,Q02127,0
6518171,Q02127,0
165323,Q02127,0
24754472,Q02127,0
5523,Q02127,0
11993875,Q02127,0
10247549,Q02127,0
7478,Q02127,0
59332591,Q02127,0
4747355,Q02127,0
11270500,Q96CD2,0
119138,Q96CD2,0
53320361,Q9UJM8,0
2320735,Q9UJM8,0
57466939,Q9UJM8,0
2703,Q9UJM8,0
DB14017,Q9UJM8,0
25212148,Q9UJM8,0
44405854,Q9UJM8,0
5352062,Q9UJM8,0
6100,Q9UJM8,0
4165,O00141,0
57345941,O00141,0
59460354,O00141,0
9893095,O00141,0
405372,O00141,0
462919,O00141,0
448803,Q9NYQ3,0
2997,O75676,0
73755207,O75676,0
153997,P01009,0
11291932,P01009,0
5666,P01009,0
24822371,P01009,0
9549180,P01009,0
3506204,P01009,0
60151477,P01009,0
667484,Q04760,0
16139342,Q04760,0
42615253,Q04760,0
15942657,Q04760,0
4474585,Q04760,0
9811445,Q04760,0
6950578,Q04760,0
66561876,Q04760,0
4447,P09382,0
9600408,P09382,0
3991,P09382,0
67448186,P09382,0
2118,Q96GD3,0
5289205,Q9UI32,0
6436640,Q9UPY5,0
3188786,Q9UPY5,0
67436561,Q9UPY5,0
28693,Q9UPY5,0
8520,Q9UPY5,0
16061509,Q9UPY5,0
72202697,Q9UPY5,0
121494007,Q9UDR5,0
11319053,Q9UDR5,0
261004,Q9UDR5,0
115237,Q9UDR5,0
131801157,P00367,0
224004,P00367,0
59543597,P00367,0
11954256,P00367,0
56680468,P00367,0
10090750,P07814,0
24180714,P07814,0
91827349,P07814,0
90170031,P07814,0
5282545,P07814,0
3081361,P08243,0
10354477,P08243,0
657306,P08243,0
11225217,P08243,0
1183,P49915,0
5330286,P39086,0
24779677,P39086,0
9797803,P39086,0
14676,P39086,0
11840979,P39086,0
133081962,P39086,0
449462,P39086,0
644345,P39086,0
3035241,P39086,0
6441132,P39086,0
447682,P39086,0
24970878,P39086,0
15942713,P39086,0
4644,P39086,0
4934,P39086,0
5656,P39086,0
18493,P39086,0
91827363,P39086,0
151420,P39086,0
9848160,P39086,0
4756,P39086,0
4369172,P39086,0
4096211,P39086,0
9933197,P39086,0
120636,P39086,0
24798721,P38435,0
11551689,P38435,0
5381,P38435,0
41987,P38435,0
9794656,P38435,0
5280878,Q04609,0
123707,Q04609,0
11527330,Q04609,0
45254510,Q04609,0
11659955,Q04609,0
9840090,Q04609,0
DB06230,Q04609,0
28517,Q05329,0
6,Q05329,0
23725046,Q05329,0
6857688,Q05329,0
2753,Q05329,0
445383,Q05329,0
159738,P42261,0
5280346,P42261,0
53443082,P42261,0
44201125,P42261,0
60182,P42261,0
126383,P42261,0
5311068,P42261,0
24759,P42261,0
72164440,P42261,0
5310966,P42261,0
DB14068,P42261,0
22314173,P42261,0
3720,P42261,0
53340426,P42261,0
11691442,P42261,0
5284569,P42261,0
64762,P42261,0
5353288,P42261,0
9929643,P42261,0
122173919,P42261,0
119245,P42261,0
3693566,P42261,0
11268660,P42261,0
8584,P42261,0
93176,P42261,0
72006,P42261,0
53464483,P42261,0
9859248,P42261,0
19077556,P42261,0
11596613,P42261,0
10141039,P42261,0
5282498,P42261,0
73010930,P42261,0
44288922,P42261,0
4726,P42261,0
122507744,P42261,0
18493,P42261,0
2182,P42261,0
444612,P42261,0
24749950,P42261,0
75846,P42261,0
49866945,P42261,0
446127,P42261,0
122690758,P42261,0
16682987,Q8TCU5,0
16089915,Q8TCU5,0
69586250,Q8TCU5,0
73755228,Q8TCU5,0
5288557,Q8TCU5,0
73755040,Q8TCU5,0
25014899,Q8TCU5,0
148842,Q8TCU5,0
124075,Q8TCU5,0
15984632,Q8TCU5,0
60726,Q8TCU5,0
454216,Q8TCU5,0
46174070,Q8TCU5,0
44288042,Q8TCU5,0
1521,Q8TCU5,0
DB14069,Q8TCU5,0
448171,Q8TCU5,0
23724835,Q8TCU5,0
56680468,Q8TCU5,0
197033,Q8TCU5,0
9817165,Q8TCU5,0
444972,Q8TCU5,0
176166,Q8TCU5,0
40703,Q8TCU5,0
92536013,Q8TCU5,0
6918044,Q8TCU5,0
11534420,Q8TCU5,0
59174579,Q8TCU5,0
65309,Q8TCU5,0
16122596,Q8TCU5,0
183784,Q8TCU5,0
13314,Q8TCU5,0
10453870,Q8TCU5,0
44182295,Q8TCU5,0
11296282,Q8TCU5,0
9838905,Q8TCU5,0
65598,Q8TCU5,0
44468926,Q05932,0
93114,Q05932,0
3690,P49448,0
44182398,P49448,0
8271,P54886,0
34869,O94925,0
67436561,O94925,0
5287737,Q13002,0
16122633,Q13002,0
71269142,Q13002,0
10593671,Q13002,0
44584947,Q13002,0
5312120,Q13002,0
46861623,Q13002,0
131801161,Q13002,0
71187,Q13002,0
71461150,Q13002,0
5951,Q13002,0
444235,Q13002,0
71283,Q13002,0
46912919,Q13002,0
11520239,Q13002,0
5281813,Q13002,0
68873,Q13002,0
650361,Q13002,0
447277,Q13002,0
9810632,Q13002,0
131801162,Q13002,0
4634038,Q13002,0
22162,Q13002,0
23665772,Q13002,0
DB06734,Q13002,0
2966,Q13002,0
657348,Q13002,0
67171867,Q13002,0
44126037,Q13002,0
9999276,Q13002,0
5388959,Q13002,0
51039095,Q13002,0
23659732,Q16099,0
68926,Q16099,0
5288679,Q16099,0
16122633,Q16099,0
11954230,Q16099,0
5494449,Q16099,0
6102708,Q16099,0
79718,Q16099,0
25229552,Q16099,0
11301185,Q16099,0
7339,Q16099,0
12068809,Q16099,0
97032,Q16478,0
11496610,Q16478,0
310378,Q16478,0
111318,Q16478,0
11967905,Q16478,0
5284632,Q16478,0
9568628,Q16478,0
44126037,Q16478,0
72081,Q16478,0
9549295,Q16478,0
1204,Q16478,0
438981,Q16478,0
5311026,P42262,0
25023861,P42262,0
637511,P42262,0
56935717,P42262,0
DB13615,P42262,0
73755147,P42262,0
3180,P42262,0
13373305,P42262,0
673766,P42262,0
70691449,P42262,0
448971,P42262,0
13387,P42262,0
6420042,P42262,0
196416,P42262,0
16118894,P42262,0
446665,P42262,0
24820144,P42262,0
39562,P42262,0
137321166,P42262,0
60961,P42262,0
2403,P42262,0
24961094,P42262,0
11270783,P42262,0
135564570,P42262,0
159355,P42262,0
DB09401,P42262,0
5880,P42262,0
45265746,P42262,0
190945,P42262,0
448009,P42262,0
657181,P42262,0
92974,P42262,0
6420159,P42262,0
5311502,P42262,0
127861,P42262,0
6461,P42262,0
46182736,P42262,0
10158788,P42262,0
5468,P42262,0
445841,P42262,0
44237094,P42262,0
5362417,P42262,0
9938824,P42262,0
3378093,P42262,0
656723,P42262,0
16678941,P42262,0
92851,P42262,0
49866901,P42262,0
37720,P42262,0
DB05932,P42262,0
76970819,P42262,0
4128273,P42262,0
5359380,P42262,0
6918289,P42262,0
68723,P42262,0
46936435,P42262,0
4778,P42262,0
9980241,P42262,0
59774,P42262,0
71774987,P42262,0
4883,P42262,0
11998180,P42262,0
157918,P42262,0
9963056,P42262,0
2864430,P42262,0
5284439,P42262,0
44255320,P42262,0
5319879,P42262,0
5288147,P42262,0
5311417,P42262,0
167159,P42262,0
131704203,P48058,0
20313,P48058,0
9568627,P48058,0
42636350,P48058,0
131633366,P48058,0
25113124,P48058,0
443389,P48058,0
5576,P48058,0
6011,P48058,0
5310991,P48058,0
6852391,P48058,0
33630,P48058,0
25163987,P48058,0
3058754,P48058,0
6439420,P48058,0
131704225,P48058,0
13789,P48058,0
DB04974,P48058,0
6323235,P48058,0
58221375,P48058,0
5311340,P48058,0
107930,P48058,0
DB11064,P48058,0
11987868,P48058,0
9876378,P48058,0
68658,P48058,0
25243828,P48058,0
44331779,P48058,0
10832101,P48058,0
11978790,P48058,0
5280914,P48058,0
15895902,P48058,0
35025716,P48058,0
76098,P48058,0
4043841,P48058,0
5464344,P48058,0
3092847,P48058,0
122173811,P42263,0
DB05590,P42263,0
11434515,P42263,0
16122585,P42263,0
10062732,P42263,0
DB05542,P42263,0
134247638,P42263,0
10241837,P42263,0
52194,P42263,0
53364549,P42263,0
7438,P42263,0
123831,P42263,0
444406,P42263,0
9547884,P42263,0
16683040,P42263,0
49843900,P42263,0
447077,P42263,0
449120,P42263,0
11758032,P42263,0
5310934,P42263,0
16122554,P42263,0
5284551,P42263,0
447021,P42263,0
6166,P42263,0
17754023,P42263,0
24892846,P42263,0
24832022,P42263,0
159355,P42263,0
3492020,P42263,0
107984,P42263,0
91824132,P42263,0
9808844,P42263,0
11175501,P42263,0
5311463,P42263,0
444635,P42263,0
44205240,P42263,0
4500,P42263,0
24892831,P42263,0
4911,P42263,0
10029385,P42263,0
643606,P42263,0
16750094,Q13003,0
DB13944,Q13003,0
152946,Q13003,0
44129621,Q13003,0
58056092,Q13003,0
11683,Q13003,0
43382,Q13003,0
5281034,Q13003,0
6441132,Q13003,0
1779,Q13003,0
9874913,Q13003,0
16186010,Q13003,0
5289424,P43004,0
5438,P43004,0
46200932,P43004,0
5287523,P43004,0
3661570,P43004,0
44156901,P43004,0
446273,P43004,0
25011728,P43004,0
3032492,P43005,0
122690758,P43005,0
444503,P43005,0
9827062,P43005,0
9912992,P43005,0
DB13581,P43005,0
16122582,P43003,0
135564751,P43003,0
1054,P43003,0
19371515,P43003,0
6450815,P43003,0
9862638,P43003,0
5281828,O15067,0
91801117,O75879,0
9846729,P15104,0
24894153,P15104,0
1285941,Q6IA69,0
91936970,O00341,0
132709,O00341,0
9821569,O00341,0
135409400,O00341,0
443958,O14841,0
448974,O43424,0
99478,P48664,0
91827348,P48664,0
448949,P48664,0
5681,P48664,0
121921,P48664,0
53319341,Q07075,0
46937031,Q5JPH6,0
24866313,Q5TDP6,0
9809715,Q8N159,0
46190695,Q9H1K4,0
49858172,Q9H936,0
2249,Q9ULA0,0
5952,Q9ULA0,0
52949124,Q9ULK0,0
31100,Q9Y646,0
321,P23385,0
9956189,P23385,0
1715,P23385,0
5795340,P23385,0
2761,P23385,0
25147495,P23385,0
44331800,P23385,0
1714884,P23385,0
6282,P23385,0
6441486,P23385,0
5311122,P23385,0
6869,P23385,0
6119063,P23385,0
92136227,P23385,0
24751752,P23385,0
65637,P23385,0
445784,P23385,0
63049,P23385,0
2809,P23385,0
5289232,P23385,0
6126,P23385,0
9600408,P23385,0
60781,P23385,0
5289474,P23385,0
71300326,P23385,0
9818466,P23385,0
5289354,P23385,0
44143209,P23385,0
5353760,P23385,0
68368,P23385,0
5338317,P23385,0
166551,P23385,0
4116,P23385,0
154000,P23385,0
15230201,P23385,0
71421,P23385,0
447154,P23385,0
9933831,P23385,0
6603897,P23385,0
131907,P23385,0
68379135,P23385,0
139593559,P23385,0
53297461,P23385,0
5322399,P23385,0
5281074,P23385,0
522609,P23385,0
5381226,P23385,0
656932,P23385,0
3074331,P23385,0
71729975,P23385,0
2724350,P23385,0
2378,P23385,0
5744890,P23385,0
137076847,P23385,0
53235534,P23385,0
21800,P23385,0
11681588,P23385,0
77918,P23385,0
9941379,Q14416,0
932,Q14416,0
53318624,Q14416,0
104916,Q14416,0
439260,Q14416,0
3689,Q14416,0
5280373,Q14416,0
439196,Q14416,0
3033690,Q14416,0
53447387,Q14416,0
25108105,Q14416,0
6515535,Q14416,0
134611885,Q14416,0
148184,Q14416,0
56947022,Q14416,0
9543636,Q14416,0
151170,Q14416,0
4260,Q14416,0
4674,Q14416,0
53325462,Q14416,0
127894,Q14416,0
11417567,Q14416,0
443879,Q14416,0
73755026,Q14416,0
9805004,Q14416,0
